id	title	description	link	price	availability	image_link	gtin	mpn	brand	update_type
28	Microsoft Xbox One 500GB Standard color negro	Microsoft Xbox One 500GB Standard color negro Con tu consola Xbox One tendrás entretenimiento asegurado todos los días. Su tecnología fue creada para poner nuevos retos tanto a jugadores principiantes como expertos. Con más de 40 millones de unidades vendidas alrededor del mundo Xbox One fue una sensación durante la última década. Con esta consola podrás desafiar tus habilidades con increíbles juegos y disfrutar del mejor contenido online durante horas.Adaptada a tus necesidadesGuarda tus apps fotos videos y mucho más en el disco duro que cuenta con una capacidad de 500 GB.Al contar con un procesador de 8 núcleos y uno gráfico brinda una experiencia dinámica respuestas ágiles y transiciones fluidas de imágenes en alta definición.Por otro lado tiene puerto USB y salida HDMI que permiten conectar accesorios y cargar la batería de tu control mientras juegas.Vas a poder reproducir música ver tus películas y series favoritas a través de las aplicaciones descargables. 	https://www.gamestoremercadoshopscom.ml/microsoft-xbox-one-500gb-standard-color-negro/p/MLM9483648	5670 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_834546-MLA50832788403_072022-O.jpg	00679628201832		Microsoft	merge
29	Microsoft Xbox One S 1TB Minecraft Bundle color blanco	Microsoft Xbox One S 1TB Minecraft Bundle color blanco Con tu consola Xbox One tendrás entretenimiento asegurado todos los días. Su tecnología fue creada para poner nuevos retos tanto a jugadores principiantes como expertos. Con más de 40 millones de unidades vendidas alrededor del mundo Xbox One fue una sensación durante la última década. Con esta consola podrás desafiar tus habilidades con increíbles juegos y disfrutar del mejor contenido online durante horas.Calidad de otro nivelSe considera que esta consola es de las mejores dentro del mercado dado que presenta una resolución de hasta 4K.Microsoft Xbox One S ofrece impresionantes gráficos sonido de primer nivel e incluso la posibilidad de guardar todas tus partidas en la nube.Adaptada a tus necesidadesGuarda tus apps fotos videos y mucho más en el disco duro que cuenta con una capacidad de 1 TB.Al contar con un procesador de 8 núcleos y uno gráfico brinda una experiencia dinámica respuestas ágiles y transiciones fluidas de imágenes en alta definición.Por otro lado tiene puerto USB y s	https://www.gamestoremercadoshopscom.ml/microsoft-xbox-one-s-1tb-minecraft-bundle-color-blanco/p/MLM15239444	17099 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_910214-MLA40186525923_122019-O.jpg	00679628201849		Microsoft	merge
30	Microsoft Xbox Series X 1TB Standard color negro	Microsoft Xbox Series X 1TB Standard color negro Con tu consola Xbox Series tendrás entretenimiento asegurado todos los días. Su tecnología fue creada para poner nuevos retos tanto a jugadores principiantes como expertos. La nueva generación de consolas está comandada por la Xbox Series que llegó al mercado para sorprender a todos. Su potencia y alto rendimiento te permitirá reducir las horas de descarga de juegos y contenido de manera considerable en comparación con otras consolas. Además vas a poder jugar durante horas mientras te diviertes con jugadores de todo el mundo.Adaptada a tus necesidadesGuarda tus apps fotos videos y mucho más en el disco duro que cuenta con una capacidad de 1 TB.Al contar con un procesador de 8 núcleos y uno gráfico brinda una experiencia dinámica respuestas ágiles y transiciones fluidas de imágenes en alta definición.Por otro lado tiene puerto USB y salida HDMI que permiten conectar accesorios y cargar la batería de tu control mientras juegas.Vas a poder reproducir música ver tus películas y series fav	https://www.gamestoremercadoshopscom.ml/microsoft-xbox-series-x-1tb-standard-color-negro/p/MLM16160759	10798 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_850214-MLA45046473101_032021-O.jpg	00679628201863		Microsoft	merge
31	Nintendo Switch OLED 64GB Standard color blanco y negro	Nintendo Switch OLED 64GB Standard color blanco y negro Con tu consola Switch tendrás entretenimiento asegurado todos los días. Su tecnología fue creada para poner nuevos retos tanto a jugadores principiantes como expertos. Switch se convirtió en una de las consolas más versátiles del mercado gracias a su uso portátil y de sobremesa. Nintendo desarrolló este modelo con el objetivo de tener todas las comodidades de la tecnología de elite en un aparato portátil con el que podrás jugar y disfrutar de diverso contenido online.Los Joycon cuentan con botones especiales para realizar print de pantalla. Además posee una cámara infrarroja que puede leer la distancia respecto a los objetos e incluso detectar formas.Adaptada a tus necesidadesGuarda tus apps fotos videos y mucho más en el disco duro que cuenta con una capacidad de 64 GB.Al contar con un procesador de 8 núcleos y uno gráfico brinda una experiencia dinámica respuestas ágiles y transiciones fluidas de imágenes en alta definición.Por otro lado tiene puerto USB y salida HDMI que permiten c	https://www.gamestoremercadoshopscom.ml/nintendo-switch-oled-64gb-standard-color-blanco-y-negro/p/MLM18537259	7109 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_969606-MLA47920420604_102021-O.jpg	00679628201870		Nintendo	merge
32	Microsoft Xbox Series S 512GB Fortnite y Rocket League Bund	Microsoft Xbox Series S 512GB Fortnite y Rocket League Bund Con tu consola Xbox Series tendrás entretenimiento asegurado todos los días. Su tecnología fue creada para poner nuevos retos tanto a jugadores principiantes como expertos. La nueva generación de consolas está comandada por la Xbox Series que llegó al mercado para sorprender a todos. Su potencia y alto rendimiento te permitirá reducir las horas de descarga de juegos y contenido de manera considerable en comparación con otras consolas. Además vas a poder jugar durante horas mientras te diviertes con jugadores de todo el mundo.Adaptada a tus necesidadesGuarda tus apps fotos videos y mucho más en el disco duro que cuenta con una capacidad de 512 GB.Al contar con un procesador de 8 núcleos y uno gráfico brinda una experiencia dinámica respuestas ágiles y transiciones fluidas de imágenes en alta definición.Por otro lado tiene puerto USB y salida HDMI que permiten conectar accesorios y cargar la batería de tu control mientras juegas.Vas a poder reproducir música ver tus películas y series f	https://www.gamestoremercadoshopscom.ml/microsoft-xbox-series-s-512gb-fortnite-y-rocket-league-bundle-color-blanco/p/MLM18640623	6284 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_621491-MLA48680897402_122021-O.jpg	00679628201887		Microsoft	merge
33	Microsoft Xbox Series X 1TB Halo Infinite color gris	Microsoft Xbox Series X 1TB Halo Infinite color gris Con tu consola Xbox Series tendrás entretenimiento asegurado todos los días. Su tecnología fue creada para poner nuevos retos tanto a jugadores principiantes como expertos. La nueva generación de consolas está comandada por la Xbox Series que llegó al mercado para sorprender a todos. Su potencia y alto rendimiento te permitirá reducir las horas de descarga de juegos y contenido de manera considerable en comparación con otras consolas. Además vas a poder jugar durante horas mientras te diviertes con jugadores de todo el mundo.Calidad de otro nivelSe considera que esta consola es de las mejores dentro del mercado dado que presenta una resolución de hasta 4K.Adaptada a tus necesidadesGuarda tus apps fotos videos y mucho más en el disco duro que cuenta con una capacidad de 1 TB.Al contar con un procesador de 8 núcleos y uno gráfico brinda una experiencia dinámica respuestas ágiles y transiciones fluidas de imágenes en alta definición.Por otro lado tiene puerto USB y salida HDMI que permit	https://www.gamestoremercadoshopscom.ml/microsoft-xbox-series-x-1tb-halo-infinite-color-gris/p/MLM18582298	24999 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_807415-MLA48680897600_122021-O.jpg	00679628201894		Microsoft	merge
34	Microsoft Xbox One S 1TB Standard color blanco	Microsoft Xbox One S 1TB Standard color blanco Con tu consola Xbox One tendrás entretenimiento asegurado todos los días. Su tecnología fue creada para poner nuevos retos tanto a jugadores principiantes como expertos. Con más de 40 millones de unidades vendidas alrededor del mundo Xbox One fue una sensación durante la última década. Con esta consola podrás desafiar tus habilidades con increíbles juegos y disfrutar del mejor contenido online durante horas.Calidad de otro nivelSe considera que esta consola es de las mejores dentro del mercado dado que presenta una resolución de hasta 4K.Microsoft Xbox One S ofrece impresionantes gráficos sonido de primer nivel e incluso la posibilidad de guardar todas tus partidas en la nube.Adaptada a tus necesidadesGuarda tus apps fotos videos y mucho más en el disco duro que cuenta con una capacidad de 1 TB.Al contar con un procesador de 8 núcleos y uno gráfico brinda una experiencia dinámica respuestas ágiles y transiciones fluidas de imágenes en alta definición.Por otro lado tiene puerto USB y s	https://www.gamestoremercadoshopscom.ml/microsoft-xbox-one-s-1tb-standard-color-blanco/p/MLM14114827	4950 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_934977-MLA40655732623_022020-O.jpg	00679628201900		Microsoft	merge
35	Microsoft Xbox Series S 512GB Standard color blanco	Microsoft Xbox Series S 512GB Standard color blanco Con tu consola Xbox Series tendrás entretenimiento asegurado todos los días. Su tecnología fue creada para poner nuevos retos tanto a jugadores principiantes como expertos. La nueva generación de consolas está comandada por la Xbox Series que llegó al mercado para sorprender a todos. Su potencia y alto rendimiento te permitirá reducir las horas de descarga de juegos y contenido de manera considerable en comparación con otras consolas. Además vas a poder jugar durante horas mientras te diviertes con jugadores de todo el mundo.Adaptada a tus necesidadesGuarda tus apps fotos videos y mucho más en el disco duro que cuenta con una capacidad de 512 GB.Al contar con un procesador de 8 núcleos y uno gráfico brinda una experiencia dinámica respuestas ágiles y transiciones fluidas de imágenes en alta definición.Por otro lado tiene puerto USB y salida HDMI que permiten conectar accesorios y cargar la batería de tu control mientras juegas.Vas a poder reproducir música ver tus películas y series f	https://www.gamestoremercadoshopscom.ml/microsoft-xbox-series-s-512gb-standard-color-blanco/p/MLM16650345	5400 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_771415-MLA44492818319_012021-O.jpg	00679628201917		Microsoft	merge
36	Nintendo Switch 32GB Standard color rojo neón azul neón y n	Nintendo Switch 32GB Standard color rojo neón azul neón y n Con tu consola Switch tendrás entretenimiento asegurado todos los días. Su tecnología fue creada para poner nuevos retos tanto a jugadores principiantes como expertos. Switch se convirtió en una de las consolas más versátiles del mercado gracias a su uso portátil y de sobremesa. Nintendo desarrolló este modelo con el objetivo de tener todas las comodidades de la tecnología de elite en un aparato portátil con el que podrás jugar y disfrutar de diverso contenido online.Nintendo Switch es una consola desmontable que puede usarse en modo portátil sobremesa o en la TV esto te brindará la posibilidad de utilizarla donde quieras y compartir sus controles.Los Joycon cuentan con botones especiales para realizar print de pantalla. Además posee una cámara infrarroja que puede leer la distancia respecto a los objetos e incluso detectar formas.Adaptada a tus necesidadesGuarda tus apps fotos videos y mucho más en el disco duro que cuenta con una capacidad de 32 GB.Al contar con un procesador de 8 n	https://www.gamestoremercadoshopscom.ml/nintendo-switch-32gb-standard-color-rojo-neon-azul-neon-y-negro/p/MLM8755483	5399 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_817201-MLA40692089527_022020-O.jpg	00679628201924		Nintendo	merge
37	Microsoft Xbox Halo Special Edition color verde	Microsoft Xbox Halo Special Edition color verde Con tu consola Xbox tendrás entretenimiento asegurado todos los días. Su tecnología fue creada para poner nuevos retos tanto a jugadores principiantes como expertos. Además su control combina un elegante estilo y agarre en relieve para brindar una mayor comodidad.	https://www.gamestoremercadoshopscom.ml/microsoft-xbox-halo-special-edition-color-verde/p/MLM14772120	1257 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_658527-MLA41374093718_042020-O.jpg	00679628201931		Microsoft	merge
